"age","year","gender","race","N"
95,1992,"Female","Non_Hispanic_Black",5048
96,1992,"Female","Non_Hispanic_Black",4048
97,1992,"Female","Non_Hispanic_Black",3010
98,1992,"Female","Non_Hispanic_Black",2313
99,1992,"Female","Non_Hispanic_Black",1761
0,1993,"Female","Non_Hispanic_Black",311894
1,1993,"Female","Non_Hispanic_Black",316748
2,1993,"Female","Non_Hispanic_Black",318819
3,1993,"Female","Non_Hispanic_Black",322141
4,1993,"Female","Non_Hispanic_Black",325367
5,1993,"Female","Non_Hispanic_Black",308338
6,1993,"Female","Non_Hispanic_Black",294082
7,1993,"Female","Non_Hispanic_Black",289228
8,1993,"Female","Non_Hispanic_Black",277216
9,1993,"Female","Non_Hispanic_Black",285498
10,1993,"Female","Non_Hispanic_Black",288963
11,1993,"Female","Non_Hispanic_Black",286745
12,1993,"Female","Non_Hispanic_Black",282279
13,1993,"Female","Non_Hispanic_Black",289692
14,1993,"Female","Non_Hispanic_Black",280376
15,1993,"Female","Non_Hispanic_Black",273083
16,1993,"Female","Non_Hispanic_Black",270231
17,1993,"Female","Non_Hispanic_Black",257639
18,1993,"Female","Non_Hispanic_Black",261064
19,1993,"Female","Non_Hispanic_Black",271608
20,1993,"Female","Non_Hispanic_Black",277663
21,1993,"Female","Non_Hispanic_Black",281806
22,1993,"Female","Non_Hispanic_Black",285985
23,1993,"Female","Non_Hispanic_Black",274761
24,1993,"Female","Non_Hispanic_Black",265716
25,1993,"Female","Non_Hispanic_Black",272621
26,1993,"Female","Non_Hispanic_Black",271346
27,1993,"Female","Non_Hispanic_Black",285059
28,1993,"Female","Non_Hispanic_Black",281694
29,1993,"Female","Non_Hispanic_Black",314130
30,1993,"Female","Non_Hispanic_Black",309374
31,1993,"Female","Non_Hispanic_Black",300384
32,1993,"Female","Non_Hispanic_Black",297898
33,1993,"Female","Non_Hispanic_Black",300571
34,1993,"Female","Non_Hispanic_Black",307039
35,1993,"Female","Non_Hispanic_Black",301741
36,1993,"Female","Non_Hispanic_Black",293902
37,1993,"Female","Non_Hispanic_Black",285760
38,1993,"Female","Non_Hispanic_Black",266219
39,1993,"Female","Non_Hispanic_Black",277784
40,1993,"Female","Non_Hispanic_Black",260291
41,1993,"Female","Non_Hispanic_Black",244320
42,1993,"Female","Non_Hispanic_Black",237112
43,1993,"Female","Non_Hispanic_Black",232894
44,1993,"Female","Non_Hispanic_Black",221870
45,1993,"Female","Non_Hispanic_Black",210362
46,1993,"Female","Non_Hispanic_Black",195474
47,1993,"Female","Non_Hispanic_Black",163281
48,1993,"Female","Non_Hispanic_Black",154589
49,1993,"Female","Non_Hispanic_Black",166712
50,1993,"Female","Non_Hispanic_Black",161558
51,1993,"Female","Non_Hispanic_Black",147499
52,1993,"Female","Non_Hispanic_Black",137961
53,1993,"Female","Non_Hispanic_Black",137224
54,1993,"Female","Non_Hispanic_Black",136881
55,1993,"Female","Non_Hispanic_Black",134329
56,1993,"Female","Non_Hispanic_Black",123208
57,1993,"Female","Non_Hispanic_Black",124350
58,1993,"Female","Non_Hispanic_Black",110087
59,1993,"Female","Non_Hispanic_Black",112314
60,1993,"Female","Non_Hispanic_Black",115308
61,1993,"Female","Non_Hispanic_Black",108539
62,1993,"Female","Non_Hispanic_Black",113023
63,1993,"Female","Non_Hispanic_Black",108905
64,1993,"Female","Non_Hispanic_Black",113024
65,1993,"Female","Non_Hispanic_Black",115905
66,1993,"Female","Non_Hispanic_Black",105616
67,1993,"Female","Non_Hispanic_Black",105605
68,1993,"Female","Non_Hispanic_Black",91298
69,1993,"Female","Non_Hispanic_Black",89800
70,1993,"Female","Non_Hispanic_Black",92407
71,1993,"Female","Non_Hispanic_Black",86191
72,1993,"Female","Non_Hispanic_Black",83247
73,1993,"Female","Non_Hispanic_Black",77716
74,1993,"Female","Non_Hispanic_Black",74280
75,1993,"Female","Non_Hispanic_Black",70793
76,1993,"Female","Non_Hispanic_Black",62930
77,1993,"Female","Non_Hispanic_Black",60682
78,1993,"Female","Non_Hispanic_Black",60381
79,1993,"Female","Non_Hispanic_Black",58163
80,1993,"Female","Non_Hispanic_Black",54712
81,1993,"Female","Non_Hispanic_Black",42398
82,1993,"Female","Non_Hispanic_Black",40750
83,1993,"Female","Non_Hispanic_Black",38030
84,1993,"Female","Non_Hispanic_Black",33473
85,1993,"Female","Non_Hispanic_Black",26640
86,1993,"Female","Non_Hispanic_Black",24343
87,1993,"Female","Non_Hispanic_Black",22019
88,1993,"Female","Non_Hispanic_Black",19794
89,1993,"Female","Non_Hispanic_Black",17470
90,1993,"Female","Non_Hispanic_Black",14820
91,1993,"Female","Non_Hispanic_Black",12670
92,1993,"Female","Non_Hispanic_Black",10607
93,1993,"Female","Non_Hispanic_Black",8699
94,1993,"Female","Non_Hispanic_Black",7362
95,1993,"Female","Non_Hispanic_Black",5283
96,1993,"Female","Non_Hispanic_Black",4237
97,1993,"Female","Non_Hispanic_Black",3150
98,1993,"Female","Non_Hispanic_Black",2421
99,1993,"Female","Non_Hispanic_Black",1843
0,1994,"Female","Non_Hispanic_Black",304285
1,1994,"Female","Non_Hispanic_Black",315540
2,1994,"Female","Non_Hispanic_Black",320007
3,1994,"Female","Non_Hispanic_Black",325364
4,1994,"Female","Non_Hispanic_Black",335279
5,1994,"Female","Non_Hispanic_Black",327402
6,1994,"Female","Non_Hispanic_Black",308162
7,1994,"Female","Non_Hispanic_Black",301005
8,1994,"Female","Non_Hispanic_Black",285375
9,1994,"Female","Non_Hispanic_Black",297265
10,1994,"Female","Non_Hispanic_Black",287041
11,1994,"Female","Non_Hispanic_Black",286040
12,1994,"Female","Non_Hispanic_Black",291963
13,1994,"Female","Non_Hispanic_Black",284149
14,1994,"Female","Non_Hispanic_Black",296670
15,1994,"Female","Non_Hispanic_Black",286558
16,1994,"Female","Non_Hispanic_Black",272016
17,1994,"Female","Non_Hispanic_Black",274601
18,1994,"Female","Non_Hispanic_Black",260430
19,1994,"Female","Non_Hispanic_Black",275782
20,1994,"Female","Non_Hispanic_Black",269538
21,1994,"Female","Non_Hispanic_Black",271209
22,1994,"Female","Non_Hispanic_Black",274658
23,1994,"Female","Non_Hispanic_Black",287979
24,1994,"Female","Non_Hispanic_Black",280708
25,1994,"Female","Non_Hispanic_Black",269559
26,1994,"Female","Non_Hispanic_Black",270845
27,1994,"Female","Non_Hispanic_Black",275596
28,1994,"Female","Non_Hispanic_Black",275799
29,1994,"Female","Non_Hispanic_Black",310571
30,1994,"Female","Non_Hispanic_Black",312150
31,1994,"Female","Non_Hispanic_Black",298980
32,1994,"Female","Non_Hispanic_Black",303738
33,1994,"Female","Non_Hispanic_Black",297204
34,1994,"Female","Non_Hispanic_Black",313870
35,1994,"Female","Non_Hispanic_Black",308673
36,1994,"Female","Non_Hispanic_Black",295051
37,1994,"Female","Non_Hispanic_Black",298421
38,1994,"Female","Non_Hispanic_Black",273138
39,1994,"Female","Non_Hispanic_Black",290949
40,1994,"Female","Non_Hispanic_Black",275086
41,1994,"Female","Non_Hispanic_Black",249343
42,1994,"Female","Non_Hispanic_Black",244939
43,1994,"Female","Non_Hispanic_Black",237303
44,1994,"Female","Non_Hispanic_Black",235294
45,1994,"Female","Non_Hispanic_Black",221958
46,1994,"Female","Non_Hispanic_Black",202958
47,1994,"Female","Non_Hispanic_Black",203242
48,1994,"Female","Non_Hispanic_Black",151483
49,1994,"Female","Non_Hispanic_Black",171116
50,1994,"Female","Non_Hispanic_Black",164279
51,1994,"Female","Non_Hispanic_Black",153925
52,1994,"Female","Non_Hispanic_Black",148134
53,1994,"Female","Non_Hispanic_Black",139023
54,1994,"Female","Non_Hispanic_Black",141392
55,1994,"Female","Non_Hispanic_Black",135536
56,1994,"Female","Non_Hispanic_Black",130744
57,1994,"Female","Non_Hispanic_Black",124436
58,1994,"Female","Non_Hispanic_Black",112147
59,1994,"Female","Non_Hispanic_Black",118559
60,1994,"Female","Non_Hispanic_Black",112813
61,1994,"Female","Non_Hispanic_Black",109196
62,1994,"Female","Non_Hispanic_Black",110948
63,1994,"Female","Non_Hispanic_Black",110389
64,1994,"Female","Non_Hispanic_Black",114125
65,1994,"Female","Non_Hispanic_Black",114427
66,1994,"Female","Non_Hispanic_Black",107790
67,1994,"Female","Non_Hispanic_Black",106043
68,1994,"Female","Non_Hispanic_Black",94257
69,1994,"Female","Non_Hispanic_Black",90301
70,1994,"Female","Non_Hispanic_Black",91985
71,1994,"Female","Non_Hispanic_Black",84939
72,1994,"Female","Non_Hispanic_Black",83274
73,1994,"Female","Non_Hispanic_Black",79871
74,1994,"Female","Non_Hispanic_Black",77996
75,1994,"Female","Non_Hispanic_Black",73684
76,1994,"Female","Non_Hispanic_Black",64109
77,1994,"Female","Non_Hispanic_Black",62150
78,1994,"Female","Non_Hispanic_Black",58433
79,1994,"Female","Non_Hispanic_Black",57336
80,1994,"Female","Non_Hispanic_Black",54167
81,1994,"Female","Non_Hispanic_Black",48225
82,1994,"Female","Non_Hispanic_Black",39176
83,1994,"Female","Non_Hispanic_Black",38403
84,1994,"Female","Non_Hispanic_Black",36363
85,1994,"Female","Non_Hispanic_Black",27633
86,1994,"Female","Non_Hispanic_Black",25251
87,1994,"Female","Non_Hispanic_Black",22840
88,1994,"Female","Non_Hispanic_Black",20532
89,1994,"Female","Non_Hispanic_Black",18121
90,1994,"Female","Non_Hispanic_Black",15372
91,1994,"Female","Non_Hispanic_Black",13143
92,1994,"Female","Non_Hispanic_Black",11003
93,1994,"Female","Non_Hispanic_Black",9024
94,1994,"Female","Non_Hispanic_Black",7637
95,1994,"Female","Non_Hispanic_Black",5481
96,1994,"Female","Non_Hispanic_Black",4395
97,1994,"Female","Non_Hispanic_Black",3268
98,1994,"Female","Non_Hispanic_Black",2511
99,1994,"Female","Non_Hispanic_Black",1912
0,1995,"Female","Non_Hispanic_Black",294030
1,1995,"Female","Non_Hispanic_Black",309526
2,1995,"Female","Non_Hispanic_Black",318610
3,1995,"Female","Non_Hispanic_Black",327047
4,1995,"Female","Non_Hispanic_Black",338327
5,1995,"Female","Non_Hispanic_Black",336795
6,1995,"Female","Non_Hispanic_Black",327128
7,1995,"Female","Non_Hispanic_Black",314993
8,1995,"Female","Non_Hispanic_Black",297913
9,1995,"Female","Non_Hispanic_Black",303370
10,1995,"Female","Non_Hispanic_Black",298647
11,1995,"Female","Non_Hispanic_Black",283972
12,1995,"Female","Non_Hispanic_Black",290904
13,1995,"Female","Non_Hispanic_Black",293805
14,1995,"Female","Non_Hispanic_Black",290893
15,1995,"Female","Non_Hispanic_Black",302185
16,1995,"Female","Non_Hispanic_Black",285333
17,1995,"Female","Non_Hispanic_Black",275732
18,1995,"Female","Non_Hispanic_Black",277993
19,1995,"Female","Non_Hispanic_Black",274300
20,1995,"Female","Non_Hispanic_Black",273696
21,1995,"Female","Non_Hispanic_Black",263162
22,1995,"Female","Non_Hispanic_Black",264904
23,1995,"Female","Non_Hispanic_Black",276375
24,1995,"Female","Non_Hispanic_Black",293820
25,1995,"Female","Non_Hispanic_Black",285405
26,1995,"Female","Non_Hispanic_Black",267038
27,1995,"Female","Non_Hispanic_Black",275263
28,1995,"Female","Non_Hispanic_Black",267988
29,1995,"Female","Non_Hispanic_Black",300751
30,1995,"Female","Non_Hispanic_Black",310937
31,1995,"Female","Non_Hispanic_Black",300874
32,1995,"Female","Non_Hispanic_Black",302245
33,1995,"Female","Non_Hispanic_Black",302396
34,1995,"Female","Non_Hispanic_Black",309477
35,1995,"Female","Non_Hispanic_Black",316709
36,1995,"Female","Non_Hispanic_Black",301747
37,1995,"Female","Non_Hispanic_Black",298532
38,1995,"Female","Non_Hispanic_Black",286882
39,1995,"Female","Non_Hispanic_Black",294820
40,1995,"Female","Non_Hispanic_Black",290382
41,1995,"Female","Non_Hispanic_Black",262575
42,1995,"Female","Non_Hispanic_Black",250304
43,1995,"Female","Non_Hispanic_Black",244720
44,1995,"Female","Non_Hispanic_Black",239002
45,1995,"Female","Non_Hispanic_Black",236503
46,1995,"Female","Non_Hispanic_Black",214192
47,1995,"Female","Non_Hispanic_Black",210089
48,1995,"Female","Non_Hispanic_Black",190137
49,1995,"Female","Non_Hispanic_Black",165544
50,1995,"Female","Non_Hispanic_Black",170051
51,1995,"Female","Non_Hispanic_Black",156252
52,1995,"Female","Non_Hispanic_Black",154980
53,1995,"Female","Non_Hispanic_Black",148751
54,1995,"Female","Non_Hispanic_Black",143228
55,1995,"Female","Non_Hispanic_Black",139822
56,1995,"Female","Non_Hispanic_Black",131849
57,1995,"Female","Non_Hispanic_Black",132085
58,1995,"Female","Non_Hispanic_Black",113093
59,1995,"Female","Non_Hispanic_Black",119959
60,1995,"Female","Non_Hispanic_Black",119464
61,1995,"Female","Non_Hispanic_Black",106507
62,1995,"Female","Non_Hispanic_Black",111431
63,1995,"Female","Non_Hispanic_Black",108625
64,1995,"Female","Non_Hispanic_Black",115088
65,1995,"Female","Non_Hispanic_Black",115590
66,1995,"Female","Non_Hispanic_Black",106808
67,1995,"Female","Non_Hispanic_Black",108149
68,1995,"Female","Non_Hispanic_Black",94493
69,1995,"Female","Non_Hispanic_Black",93335
70,1995,"Female","Non_Hispanic_Black",92784
71,1995,"Female","Non_Hispanic_Black",84530
72,1995,"Female","Non_Hispanic_Black",82626
73,1995,"Female","Non_Hispanic_Black",80065
74,1995,"Female","Non_Hispanic_Black",80418
75,1995,"Female","Non_Hispanic_Black",77423
76,1995,"Female","Non_Hispanic_Black",66786
77,1995,"Female","Non_Hispanic_Black",63120
78,1995,"Female","Non_Hispanic_Black",59286
79,1995,"Female","Non_Hispanic_Black",55257
80,1995,"Female","Non_Hispanic_Black",54684
81,1995,"Female","Non_Hispanic_Black",47435
82,1995,"Female","Non_Hispanic_Black",44674
83,1995,"Female","Non_Hispanic_Black",36871
84,1995,"Female","Non_Hispanic_Black",36469
85,1995,"Female","Non_Hispanic_Black",28863
86,1995,"Female","Non_Hispanic_Black",26375
87,1995,"Female","Non_Hispanic_Black",23856
88,1995,"Female","Non_Hispanic_Black",21446
89,1995,"Female","Non_Hispanic_Black",18928
90,1995,"Female","Non_Hispanic_Black",16057
91,1995,"Female","Non_Hispanic_Black",13727
92,1995,"Female","Non_Hispanic_Black",11492
93,1995,"Female","Non_Hispanic_Black",9425
94,1995,"Female","Non_Hispanic_Black",7977
95,1995,"Female","Non_Hispanic_Black",5724
96,1995,"Female","Non_Hispanic_Black",4591
97,1995,"Female","Non_Hispanic_Black",3413
98,1995,"Female","Non_Hispanic_Black",2623
99,1995,"Female","Non_Hispanic_Black",1997
0,1996,"Female","Non_Hispanic_Black",282378
1,1996,"Female","Non_Hispanic_Black",300598
2,1996,"Female","Non_Hispanic_Black",312555
3,1996,"Female","Non_Hispanic_Black",326034
4,1996,"Female","Non_Hispanic_Black",339725
5,1996,"Female","Non_Hispanic_Black",339422
6,1996,"Female","Non_Hispanic_Black",336618
7,1996,"Female","Non_Hispanic_Black",334082
8,1996,"Female","Non_Hispanic_Black",313035
9,1996,"Female","Non_Hispanic_Black",314333
10,1996,"Female","Non_Hispanic_Black",304596
11,1996,"Female","Non_Hispanic_Black",295179
12,1996,"Female","Non_Hispanic_Black",288690
13,1996,"Female","Non_Hispanic_Black",292755
14,1996,"Female","Non_Hispanic_Black",300837
15,1996,"Female","Non_Hispanic_Black",295904
16,1996,"Female","Non_Hispanic_Black",301088
17,1996,"Female","Non_Hispanic_Black",288560
18,1996,"Female","Non_Hispanic_Black",279818
19,1996,"Female","Non_Hispanic_Black",291708
20,1996,"Female","Non_Hispanic_Black",272462
21,1996,"Female","Non_Hispanic_Black",267354
22,1996,"Female","Non_Hispanic_Black",258041
23,1996,"Female","Non_Hispanic_Black",266645
24,1996,"Female","Non_Hispanic_Black",281798
25,1996,"Female","Non_Hispanic_Black",299659
26,1996,"Female","Non_Hispanic_Black",282104
27,1996,"Female","Non_Hispanic_Black",271889
28,1996,"Female","Non_Hispanic_Black",269104
29,1996,"Female","Non_Hispanic_Black",289085
30,1996,"Female","Non_Hispanic_Black",303722
31,1996,"Female","Non_Hispanic_Black",298835
32,1996,"Female","Non_Hispanic_Black",304533
33,1996,"Female","Non_Hispanic_Black",300513
34,1996,"Female","Non_Hispanic_Black",313958
35,1996,"Female","Non_Hispanic_Black",313997
36,1996,"Female","Non_Hispanic_Black",309635
37,1996,"Female","Non_Hispanic_Black",304438
38,1996,"Female","Non_Hispanic_Black",288753
39,1996,"Female","Non_Hispanic_Black",306294
40,1996,"Female","Non_Hispanic_Black",296651
41,1996,"Female","Non_Hispanic_Black",276010
42,1996,"Female","Non_Hispanic_Black",264118
43,1996,"Female","Non_Hispanic_Black",249802
44,1996,"Female","Non_Hispanic_Black",245823
45,1996,"Female","Non_Hispanic_Black",241431
46,1996,"Female","Non_Hispanic_Black",228387
47,1996,"Female","Non_Hispanic_Black",220582
48,1996,"Female","Non_Hispanic_Black",198207
49,1996,"Female","Non_Hispanic_Black",205385
50,1996,"Female","Non_Hispanic_Black",166209
51,1996,"Female","Non_Hispanic_Black",161572
52,1996,"Female","Non_Hispanic_Black",157670
53,1996,"Female","Non_Hispanic_Black",154963
54,1996,"Female","Non_Hispanic_Black",153143
55,1996,"Female","Non_Hispanic_Black",141201
56,1996,"Female","Non_Hispanic_Black",135852
57,1996,"Female","Non_Hispanic_Black",133363
58,1996,"Female","Non_Hispanic_Black",121043
59,1996,"Female","Non_Hispanic_Black",120268
60,1996,"Female","Non_Hispanic_Black",121524
61,1996,"Female","Non_Hispanic_Black",112363
62,1996,"Female","Non_Hispanic_Black",108530
63,1996,"Female","Non_Hispanic_Black",109507
64,1996,"Female","Non_Hispanic_Black",112723
65,1996,"Female","Non_Hispanic_Black",116587
66,1996,"Female","Non_Hispanic_Black",108427
67,1996,"Female","Non_Hispanic_Black",107189
68,1996,"Female","Non_Hispanic_Black",96014
69,1996,"Female","Non_Hispanic_Black",93763
70,1996,"Female","Non_Hispanic_Black",96256
71,1996,"Female","Non_Hispanic_Black",85137
72,1996,"Female","Non_Hispanic_Black",82623
73,1996,"Female","Non_Hispanic_Black",79502
74,1996,"Female","Non_Hispanic_Black",80750
75,1996,"Female","Non_Hispanic_Black",79995
76,1996,"Female","Non_Hispanic_Black",70302
77,1996,"Female","Non_Hispanic_Black",65483
78,1996,"Female","Non_Hispanic_Black",59609
79,1996,"Female","Non_Hispanic_Black",55745
80,1996,"Female","Non_Hispanic_Black",53799
81,1996,"Female","Non_Hispanic_Black",47550
82,1996,"Female","Non_Hispanic_Black",44005
83,1996,"Female","Non_Hispanic_Black",42042
84,1996,"Female","Non_Hispanic_Black",34770
85,1996,"Female","Non_Hispanic_Black",29933
86,1996,"Female","Non_Hispanic_Black",27352
87,1996,"Female","Non_Hispanic_Black",24741
88,1996,"Female","Non_Hispanic_Black",22241
89,1996,"Female","Non_Hispanic_Black",19630
90,1996,"Female","Non_Hispanic_Black",16652
91,1996,"Female","Non_Hispanic_Black",14236
92,1996,"Female","Non_Hispanic_Black",11919
93,1996,"Female","Non_Hispanic_Black",9775
94,1996,"Female","Non_Hispanic_Black",8272
95,1996,"Female","Non_Hispanic_Black",5937
96,1996,"Female","Non_Hispanic_Black",4761
97,1996,"Female","Non_Hispanic_Black",3540
98,1996,"Female","Non_Hispanic_Black",2720
99,1996,"Female","Non_Hispanic_Black",2071
0,1997,"Female","Non_Hispanic_Black",287557
1,1997,"Female","Non_Hispanic_Black",290074
2,1997,"Female","Non_Hispanic_Black",303631
3,1997,"Female","Non_Hispanic_Black",320372
4,1997,"Female","Non_Hispanic_Black",338436
5,1997,"Female","Non_Hispanic_Black",340702
6,1997,"Female","Non_Hispanic_Black",338944
7,1997,"Female","Non_Hispanic_Black",343556
8,1997,"Female","Non_Hispanic_Black",333206
9,1997,"Female","Non_Hispanic_Black",327442
10,1997,"Female","Non_Hispanic_Black",315388
11,1997,"Female","Non_Hispanic_Black",301139
12,1997,"Female","Non_Hispanic_Black",299937
13,1997,"Female","Non_Hispanic_Black",290669
14,1997,"Female","Non_Hispanic_Black",299846
15,1997,"Female","Non_Hispanic_Black",305211
16,1997,"Female","Non_Hispanic_Black",294938
17,1997,"Female","Non_Hispanic_Black",303702
18,1997,"Female","Non_Hispanic_Black",293594
19,1997,"Female","Non_Hispanic_Black",292862
20,1997,"Female","Non_Hispanic_Black",289752
21,1997,"Female","Non_Hispanic_Black",266479
22,1997,"Female","Non_Hispanic_Black",262997
23,1997,"Female","Non_Hispanic_Black",259725
